date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:03:04	100/100	---MCZ	200	added ('OK')	text/plain	date:Sun,%2029%20Aug%202021%2021:03:03%20GMT	https://fitkrub.odoo.com/robots.txt		(from )
23:03:06	648897/648897	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2021:03:04%20GMT	https://fitkrub.odoo.com/	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/index.html	(from )
23:03:06	11384/11384	---M--	200	added ('OK')	image/png	etag:2cce86c2ff77c597a53e67c89d5f82ae7ae62149	https://fitkrub.odoo.com/web/image/website/1/logo?unique=edce73b	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/image/website/1/logoe90a.png	(from https://fitkrub.odoo.com/)
23:03:06	1171/1171	---M--	200	added ('OK')	image/x-icon	etag:35e2e9ae4aaead3dea9833b5c62f610473188235	https://fitkrub.odoo.com/web/image/website/1/favicon?unique=edce73b	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/image/website/1/favicone90a.ico	(from https://fitkrub.odoo.com/)
23:03:07	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%225f73492f-12d68%22	https://fitkrub.odoo.com/web/static/lib/fontawesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/static/lib/fontawesome/fonts/fontawesome-webfont3e6e.woff2	(from https://fitkrub.odoo.com/)
23:03:07	160618/160618	---MCZ	200	added ('OK')	text/css	date:Sun,%2029%20Aug%202021%2021:03:07%20GMT	https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css	(from https://fitkrub.odoo.com/)
23:03:07	435188/435188	---MCZ	200	added ('OK')	text/css	date:Sun,%2029%20Aug%202021%2021:03:08%20GMT	https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css	(from https://fitkrub.odoo.com/)
23:03:08	18090/18090	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2029%20Aug%202021%2021:03:08%20GMT	https://fitkrub.odoo.com/web/content/170-6617ea6/1/web.assets_common_minimal_js.js	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/content/170-6617ea6/1/web.assets_common_minimal_js.js	(from https://fitkrub.odoo.com/)
23:03:08	2661/2661	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2029%20Aug%202021%2021:03:08%20GMT	https://fitkrub.odoo.com/web/content/171-844761f/1/web.assets_frontend_minimal_js.js	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/content/171-844761f/1/web.assets_frontend_minimal_js.js	(from https://fitkrub.odoo.com/)
23:03:08	11384/11384	---M--	200	added ('OK')	image/png	etag:2cce86c2ff77c597a53e67c89d5f82ae7ae62149	https://fitkrub.odoo.com/web/image/website/1/logo/fitkrub?unique=edce73b	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/image/website/1/logo/fitkrube90a.png	(from https://fitkrub.odoo.com/)
23:03:09	12472/12472	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2021:03:09%20GMT	https://fitkrub.odoo.com/web/login	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/login.html	(from https://fitkrub.odoo.com/)
23:03:09	14872/14872	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2021:03:10%20GMT	https://fitkrub.odoo.com/contactus	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/contactus.html	(from https://fitkrub.odoo.com/)
23:03:10	21063/21063	---M--	200	added ('OK')	image/jpeg	etag:de5323697c2be59b2e6bb8b69504a3e047052f5a	https://fitkrub.odoo.com/web/image/186-de532369/como-montar-tus-campa%c3%b1as-sem-en-adwords-editor.jpg	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/image/186-de532369/como-montar-tus-campa%c3%b1as-sem-en-adwords-editor.jpg	(from https://fitkrub.odoo.com/)
23:03:10	3880/3880	---M--	200	added ('OK')	image/png	etag:16b382f05127ffa9e018d4a1c3971377299bd9b3	https://fitkrub.odoo.com/web/image/193-16b382f0/2.2.png	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/image/193-16b382f0/2.2.png	(from https://fitkrub.odoo.com/)
23:03:10	4998/4998	---M--	200	added ('OK')	image/png	etag:b909981a6bd0c65f34cddc7e3c3cd7982e32e690	https://fitkrub.odoo.com/web/image/195-b909981a/2.3.png	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/image/195-b909981a/2.3.png	(from https://fitkrub.odoo.com/)
23:03:10	6819/6819	---M--	200	added ('OK')	image/png	etag:1d2f6d96f4c1a40b149a416f25e68f5d8d06fd98	https://fitkrub.odoo.com/web/image/194-1d2f6d96/2.4.png	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/image/194-1d2f6d96/2.4.png	(from https://fitkrub.odoo.com/)
23:03:11	32005/32005	---M--	200	added ('OK')	image/jpeg	etag:f674a96836e2cae84c556181bc2eb487f636584a	https://fitkrub.odoo.com/web/image/196-f674a968/Photo_1630073288693.jpg	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/image/196-f674a968/Photo_1630073288693.jpg	(from https://fitkrub.odoo.com/)
23:03:11	12615/12615	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Aug%202021%2021:03:11%20GMT	https://fitkrub.odoo.com/%22/web/image/200-786eeb2d/oficinas-google.jpg%22	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/_/web/image/200-786eeb2d/oficinas-google.jpg_	(from https://fitkrub.odoo.com/)
23:03:11	1168/1168	---M--	200	added ('OK')	image/png	etag:%225f73492f-490%22	https://fitkrub.odoo.com/web/static/src/img/odoo_logo_tiny.png	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/static/src/img/odoo_logo_tiny.png	(from https://fitkrub.odoo.com/)
23:03:12	135/135	---M--	200	added ('OK')	image/png	etag:%225f734934-87%22	https://fitkrub.odoo.com/web/static/src/img/transparent.png	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/static/src/img/transparent.png	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:12	6992/6992	---M--	200	added ('OK')	image/png	etag:%225f73492f-1b50%22	https://fitkrub.odoo.com/web/static/lib/jquery.ui/images/ui-icons_444444_256x240.png	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/static/lib/jquery.ui/images/ui-icons_444444_256x240.png	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:12	6988/6988	---M--	200	added ('OK')	image/png	etag:%225f73492f-1b4c%22	https://fitkrub.odoo.com/web/static/lib/jquery.ui/images/ui-icons_555555_256x240.png	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/static/lib/jquery.ui/images/ui-icons_555555_256x240.png	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:12	6299/6299	---M--	200	added ('OK')	image/png	etag:%225f73492f-189b%22	https://fitkrub.odoo.com/web/static/lib/jquery.ui/images/ui-icons_ffffff_256x240.png	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/static/lib/jquery.ui/images/ui-icons_ffffff_256x240.png	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:12	4549/4549	---M--	200	added ('OK')	image/png	etag:%225f73492f-11c5%22	https://fitkrub.odoo.com/web/static/lib/jquery.ui/images/ui-icons_777620_256x240.png	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/static/lib/jquery.ui/images/ui-icons_777620_256x240.png	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:13	4549/4549	---M--	200	added ('OK')	image/png	etag:%225f73492f-11c5%22	https://fitkrub.odoo.com/web/static/lib/jquery.ui/images/ui-icons_cc0000_256x240.png	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/static/lib/jquery.ui/images/ui-icons_cc0000_256x240.png	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:13	6999/6999	---M--	200	added ('OK')	image/png	etag:%225f73492f-1b57%22	https://fitkrub.odoo.com/web/static/lib/jquery.ui/images/ui-icons_777777_256x240.png	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/static/lib/jquery.ui/images/ui-icons_777777_256x240.png	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:13	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f73492f-2876e%22	https://fitkrub.odoo.com/web/static/lib/fontawesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/static/lib/fontawesome/fonts/fontawesome-webfont3e6e.eot	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:13	98024/98024	---M--	200	added ('OK')	font/woff	etag:%225f73492f-17ee8%22	https://fitkrub.odoo.com/web/static/lib/fontawesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/static/lib/fontawesome/fonts/fontawesome-webfont3e6e.woff	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:14	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f73492f-2876e%22	https://fitkrub.odoo.com/web/static/lib/fontawesome/fonts/fontawesome-webfont.eot?	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/static/lib/fontawesome/fonts/fontawesome-webfontd41d.eot	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:14	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%225f73492f-286ac%22	https://fitkrub.odoo.com/web/static/lib/fontawesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/static/lib/fontawesome/fonts/fontawesome-webfont3e6e.ttf	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
